"id","time_parse","channel","usr_parse","msg_parse"
31957,"2023-12-22 22:08:03","#atropa_logged","mariarahel!~maria","Dnipro Invented ""Funeral"" As A Fun Game Where Everyone Ignores Bengal Until Elizabeth Is Queen & They Play It All Over India 24 Hours A Day With Captively Bred Subjects As If It Occurred There"
31956,"2023-12-22 22:07:30","#atropa_logged","mariarahel!~maria","Dnipro Invented ""Funeral"" As A Fun Game Where Everyone Ignores Bengal Until Elizabeth Is Queen & They Play It All Over India 24 Hours A Day As If It Occurred There"
31955,"2023-12-22 22:07:11","#atropa_logged","mariarahel!~maria","Dnipro Invented ""Funeral"" As A Fun Game Where Everyone Ignores Bengal Until Elizabeth Is Queen & They Play It All Over India 24 Hours A Day"
31954,"2023-12-22 22:05:22","#atropa_logged","mariarahel!~maria","Dnipro Invented ""Funeral"" As A Fun Game Where Everyone Ignores Bengal Until Elizabeth Is Queen"
31953,"2023-12-22 21:57:25","#atropa_logged","mariarahel!~maria","스페이스잼"
31952,"2023-12-22 21:56:38","#atropa_logged","mariarahel!~maria","Space Jam From NMIXX Never Pays Attention When I Holla At Her"
31951,"2023-12-22 21:53:48","#atropa_logged","mariarahel!~maria","Is This The Dnipro Context, Space Jam ?"
31950,"2023-12-22 21:53:33","#atropa_logged","mariarahel!~maria","Is This The Dnipro Context ?"
31949,"2023-12-22 21:51:02","#atropa_logged","mariarahel!~maria","$SHOOTINGSTARtm"
31948,"2023-12-22 21:50:33","#atropa_logged","mariarahel!~maria","$KOGEtm"
31947,"2023-12-22 21:50:18","#atropa_logged","mariarahel!~maria","Now Called Dnipro"
31946,"2023-12-22 21:50:05","#atropa_logged","mariarahel!~maria","All Korean Girls Were Originally Bengali"
31945,"2023-12-22 21:49:04","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=RyPZJm9Sg2c"
31944,"2023-12-22 21:46:38","#atropa_logged","mariarahel!~maria","How Much Can You Fucking Shoot ?"
31943,"2023-12-22 21:46:20","#atropa_logged","mariarahel!~maria","$SHOOTJAM"
31942,"2023-12-22 21:44:08","#atropa_logged","mariarahel!~maria","Fucking Shoot Them"
31941,"2023-12-22 21:43:43","#atropa_logged","mariarahel!~maria","$BRITISHISMtm"
31940,"2023-12-22 21:43:34","#atropa_logged","mariarahel!~maria","Is 200560490131 The Gate ?"
31939,"2023-12-22 21:42:08","#atropa_logged","mariarahel!~maria","Diophantus won't come up again"
31938,"2023-12-22 21:41:55","#atropa_logged","mariarahel!~maria","i already got that one"
31937,"2023-12-22 21:41:53","#atropa_logged","mariarahel!~maria","nm"
31936,"2023-12-22 21:40:38","#atropa_logged","mariarahel!~maria","\sum _{n=1}^{N}n^{2}=M^{2}\;"
31935,"2023-12-22 21:40:18","#atropa_logged","mariarahel!~maria","This Will Come In To Play When We Look At Fibonnaci"
31934,"2023-12-22 21:40:03","#atropa_logged","mariarahel!~maria","https://en.wikipedia.org/wiki/Diophantine_equation"
31933,"2023-12-22 21:35:47","#atropa_logged","mariarahel!~maria","You Are The English That Go Grey"
31932,"2023-12-22 21:34:44","#atropa_logged","mariarahel!~maria","So Go Ahead & Fuck Off"
31931,"2023-12-22 21:34:31","#atropa_logged","mariarahel!~maria","I Will Absolutely Never Place Any Portion Of The Atropa Ecosystem Within The Confines Of That Hatred"
31930,"2023-12-22 21:33:50","#atropa_logged","mariarahel!~maria","You Criminally Hateful Racist Piece Of Shit"
31929,"2023-12-22 21:33:13","#atropa_logged","mariarahel!~maria","Simon Bavier, Who Built The Kaba Was One Of The Last To Claim The County"
31928,"2023-12-22 21:32:43","#atropa_logged","mariarahel!~maria","Grayson County, Bay Of Bengal"
31927,"2023-12-22 21:32:34","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=z13tAcSYVdo"
31926,"2023-12-22 21:31:14","#atropa_logged","mariarahel!~maria","Same Gasses Used In Making LSD"
31925,"2023-12-22 21:30:26","#atropa_logged","mariarahel!~maria","Man Made Mineral"
31924,"2023-12-22 21:30:20","#atropa_logged","mariarahel!~maria","Marcasite Is Entirely Composed Of Fragments From Bengali Headstones"
31923,"2023-12-22 21:28:23","#atropa_logged","mariarahel!~maria","maphttps://www.youtube.com/watch?v=wyhaucBwQtw"
31922,"2023-12-22 21:18:58","#atropa_logged","mariarahel!~maria","Some Hoe Named Hot Wheels"
31921,"2023-12-22 21:18:25","#atropa_logged","mariarahel!~maria","How Oribasius Trained Tanzania To Dance In Polish-Lithuania's Dnipro Rewrite"
31920,"2023-12-22 21:17:40","#atropa_logged","mariarahel!~maria","$TANZANIAtm"
31919,"2023-12-22 21:17:20","#atropa_logged","mariarahel!~maria","Declaring The Ohr Torah Fit For The Fire"
31918,"2023-12-22 21:16:56","#atropa_logged","mariarahel!~maria","Oribasius Wrote Their Opening Line"
31917,"2023-12-22 21:11:34","#atropa_logged","mariarahel!~maria","You Are Required To Quantify The Number"
31916,"2023-12-22 21:11:00","#atropa_logged","mariarahel!~maria","How Many Hot Wheels Have You Got ?"
31915,"2023-12-22 21:10:22","#atropa_logged","mariarahel!~maria","Trying To Play Calico Semiotics With The Windsors Until They Are All Dead, Bay Of Bengal"
31914,"2023-12-22 21:10:03","#atropa_logged","mariarahel!~maria","Trying To Play Calico Semiotics With The Windsors, Bay Of Bengal"
31913,"2023-12-22 21:09:34","#atropa_logged","mariarahel!~maria","Trying To Play Calico Semiotics With The Windsors"
31912,"2023-12-22 21:07:51","#atropa_logged","mariarahel!~maria","Jean Genet's Daughter Camilla Windsor"
31911,"2023-12-22 21:06:28","#atropa_logged","mariarahel!~maria","Camilla Windsor's Family Invented ""Semiotics"" At Dnipro When Simon Bavier Died With No Heir And His Family Burial Places Were Paved Over With No Trace"
31910,"2023-12-22 21:01:20","#atropa_logged","mariarahel!~maria","Pest"
31908,"2023-12-22 20:53:45","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=Q-Pw2ODtI3k"
31907,"2023-12-22 20:50:43","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=JZ7mayfRuL0"
31905,"2023-12-22 20:49:43","#atropa_logged","mariarahel!~maria","Heavyweight Champions Of The World Read The Chatlog"
31904,"2023-12-22 20:45:35","#atropa_logged","mariarahel!~maria","Read The Fucking Chatlog, Belphegor"
31902,"2023-12-22 20:31:40","#atropa_logged","mariarahel!~maria","$ANNABELLE"
31901,"2023-12-22 20:31:31","#atropa_logged","mariarahel!~maria","Make It A Berry Bitty Bulgari, Belphegor"
31900,"2023-12-22 20:31:20","#atropa_logged","mariarahel!~maria","Make It A Berry Bitty Bulgari"
31899,"2023-12-22 20:29:37","#atropa_logged","mariarahel!~maria","Mattel's Total War Design"
31897,"2023-12-22 20:24:55","#atropa_logged","mariarahel!~maria","Entirely Varna, Bulgaria"
31896,"2023-12-22 20:24:39","#atropa_logged","mariarahel!~maria","1911-1914"
31895,"2023-12-22 20:24:28","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=fegBQMYmfxM"
31894,"2023-12-22 20:23:37","#atropa_logged","mariarahel!~maria","Mattel From Varna, Bulgaria"
31893,"2023-12-22 20:22:11","#atropa_logged","mariarahel!~maria","Mattel Planned San Antonio Texas Immediately Prior To Dnipro"
31892,"2023-12-22 20:21:04","#atropa_logged","mariarahel!~maria","$1920"
31891,"2023-12-22 20:20:25","#atropa_logged","mariarahel!~maria","$ANCIENT"
31890,"2023-12-22 20:19:05","#atropa_logged","mariarahel!~maria","$CONJUNCTIONJUNCTION"
31889,"2023-12-22 20:18:05","#atropa_logged","mariarahel!~maria","$ERtm"
31888,"2023-12-22 20:17:15","#atropa_logged","mariarahel!~maria","It's The One Where Atropa Is A Futuristic Episodic Science Fiction"
31887,"2023-12-22 20:16:08","#atropa_logged","mariarahel!~maria","$GENOCIDEtm"
31886,"2023-12-22 20:15:56","#atropa_logged","mariarahel!~maria","Would You Rather Context Free Than Bay Of Bengal ?"
31885,"2023-12-22 20:15:20","#atropa_logged","mariarahel!~maria","I Think Ruby Rose's Entire Show Was About How The Bay Of Bengal Was Lost At & To The Eiffel Tower Faction From Dnipro"
31883,"2023-12-22 20:10:00","#atropa_logged","mariarahel!~maria","We're Live With Seth Meyers"
31882,"2023-12-22 20:08:28","#atropa_logged","mariarahel!~maria","One Of The 3 Has To Go"
31881,"2023-12-22 20:08:19","#atropa_logged","mariarahel!~maria","You Can't Have Eiffel Tower With Both Bulgari & Dnipro"
31880,"2023-12-22 20:06:21","#atropa_logged","mariarahel!~maria","Annabelle, Belphegor, & Pope Francis Currently Have The Lowest Scores"
31879,"2023-12-22 20:05:29","#atropa_logged","mariarahel!~maria","Poppy Knows Belphegor"
31878,"2023-12-22 20:04:13","#atropa_logged","mariarahel!~maria","Belphegor Is Yet Carousing For The Bulgari Sex"
31877,"2023-12-22 20:03:30","#atropa_logged","mariarahel!~maria","Final Solution"
31876,"2023-12-22 20:03:15","#atropa_logged","mariarahel!~maria","The More Wait The Fuck Off I Have Here The More Money I Know We're Going To Make"
31875,"2023-12-22 20:02:34","#atropa_logged","mariarahel!~maria","Gonna Make A Bunch Of Money As I See It"
31874,"2023-12-22 20:02:15","#atropa_logged","mariarahel!~maria","Maybe Buy $FPMB"
31873,"2023-12-22 20:02:01","#atropa_logged","mariarahel!~maria","Wait With Us"
31872,"2023-12-22 20:01:43","#atropa_logged","mariarahel!~maria","Still Waiting"
31871,"2023-12-22 20:00:26","#atropa_logged","mariarahel!~maria","So Scored So Wait"
31870,"2023-12-22 19:59:48","#atropa_logged","mariarahel!~maria","$SCORED"
31869,"2023-12-22 19:59:41","#atropa_logged","mariarahel!~maria","$SCORE"
31868,"2023-12-22 19:59:32","#atropa_logged","mariarahel!~maria","Conduct The Rush To Cryptosis Or Don't"
31867,"2023-12-22 19:59:15","#atropa_logged","mariarahel!~maria","$CRYPTOSIS"
31866,"2023-12-22 19:58:47","#atropa_logged","mariarahel!~maria","You Lost At Context Free For Being A Multigenerational Genocidal Piece Of Shit"
31865,"2023-12-22 19:58:30","#atropa_logged","mariarahel!~maria","You Lost At Context Free"
31864,"2023-12-22 19:58:07","#atropa_logged","mariarahel!~maria","You Lost"
31863,"2023-12-22 19:57:36","#atropa_logged","mariarahel!~maria","Are You Context Free Challenger, Dnipro ?"
31862,"2023-12-22 19:57:21","#atropa_logged","mariarahel!~maria","Are You Context Free Challenger ?"
31861,"2023-12-22 19:56:54","#atropa_logged","mariarahel!~maria","$CHALLENGER"
31860,"2023-12-22 19:56:26","#atropa_logged","mariarahel!~maria","Maybe Sex Murder"
31859,"2023-12-22 19:56:08","#atropa_logged","mariarahel!~maria","Sex Vs Stupid"
31858,"2023-12-22 19:55:31","#atropa_logged","mariarahel!~maria","Stop Torturing Balenciaga With Hot Wheels"
31857,"2023-12-22 19:54:19","#atropa_logged","mariarahel!~maria","Bulgari Knows Absolutely Nothing But Belphegor's Eiffel Tower"
31856,"2023-12-22 19:52:08","#atropa_logged","mariarahel!~maria","Bulgari Knows Apodetic Facts"
31855,"2023-12-22 19:51:42","#atropa_logged","mariarahel!~maria","$FACTStm"
31854,"2023-12-22 19:51:16","#atropa_logged","mariarahel!~maria","Or The Eiffel Tower Will Be Destroyed"
31852,"2023-12-22 19:50:04","#atropa_logged","mariarahel!~maria","Belphegor From Bulgari"
31851,"2023-12-22 19:49:31","#atropa_logged","mariarahel!~maria","How Did Belphegor Murder The Professional Racist Pieces Of Shit At The Professional Racist Pieces Of Shit Production, Hot Wheels ?"
31850,"2023-12-22 19:49:07","#atropa_logged","mariarahel!~maria","How Did Belphegor Murder The Professional Racist Pieces Of Shit ?"
31849,"2023-12-22 19:48:46","#atropa_logged","mariarahel!~maria","How Did Belphegor Murder The Racist Pieces Of Shit ?"
31848,"2023-12-22 19:46:16","#atropa_logged","mariarahel!~maria","$BALENCIAGAtm"
31847,"2023-12-22 19:45:47","#atropa_logged","mariarahel!~maria","Not Laundering But Sales"
31845,"2023-12-22 19:43:16","#atropa_logged","mariarahel!~maria","Dial 666-FIRE"
31842,"2023-12-22 19:41:44","#atropa_logged","mariarahel!~maria","$NoHo"
31841,"2023-12-22 19:41:35","#atropa_logged","mariarahel!~maria","Where's Berry Bitty Belphegor ?"
31840,"2023-12-22 19:41:15","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=aAJSuU3vjZc"
31839,"2023-12-22 19:38:10","#atropa_logged","mariarahel!~maria","Pei Da"
31838,"2023-12-22 19:37:09","#atropa_logged","mariarahel!~maria","Hua Rie ?"
31837,"2023-12-22 19:29:22","#atropa_logged","mariarahel!~maria","How Am I Going To Do It, Sport ?"
31836,"2023-12-22 19:28:17","#atropa_logged","mariarahel!~maria","How Am I Going To Do It ?"
31835,"2023-12-22 19:24:56","#atropa_logged","mariarahel!~maria","So We Are At War & I Fully Intend To Kill You ."
31834,"2023-12-22 19:24:31","#atropa_logged","mariarahel!~maria","The Bay Of Bengal Portion Of Dnipro That Is Absolutely Out Of Context In Our Present Time Was The Crown Of China"
31833,"2023-12-22 19:23:39","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=ogg0kcoLV_4"
31832,"2023-12-22 19:22:33","#atropa_logged","mariarahel!~maria","#ONELINERtm"
31831,"2023-12-22 19:22:29","#atropa_logged","mariarahel!~maria","Is Abnegation Of Frequency Valuable To You, Belphegor The Up & Coming ?"
31830,"2023-12-22 19:22:17","#atropa_logged","mariarahel!~maria","Abnegation Of Frequency"
31829,"2023-12-22 19:21:22","#atropa_logged","mariarahel!~maria","I'm Pretty Sure I Cannot Do That At This Point"
31826,"2023-12-22 19:19:28","#atropa_logged","mariarahel!~maria","I Even Induced A Crash To Terminate One Already"
31825,"2023-12-22 19:18:55","#atropa_logged","mariarahel!~maria","I Have Made Every Effort To Introduce My Perceptive Understanding Of The Potential Flaws In The Contract Writing"
31824,"2023-12-22 19:18:02","#atropa_logged","mariarahel!~maria","I Don't Have Any Flaws In My Local Context"
31823,"2023-12-22 19:17:34","#atropa_logged","mariarahel!~maria","If It's Any Context I Don't Like I'm Probably Going To Tell You To Fuck Off"
31822,"2023-12-22 19:16:54","#atropa_logged","mariarahel!~maria","You Are Invited To Clearly Define Your Current Understanding Of Context Here"
31821,"2023-12-22 19:16:28","#atropa_logged","mariarahel!~maria","What Context ?"
31820,"2023-12-22 19:15:55","#atropa_logged","mariarahel!~maria","Are You Not Billy Gardell ?"
31819,"2023-12-22 19:15:48","#atropa_logged","mariarahel!~maria","Draw The Line, Belphegor The Up & Coming"
31818,"2023-12-22 19:15:24","#atropa_logged","mariarahel!~maria","Every Time You Draw The Line It's A Specific Prime"
31817,"2023-12-22 19:14:51","#atropa_logged","mariarahel!~maria","I Won't Allow It ."
31816,"2023-12-22 19:14:24","#atropa_logged","mariarahel!~maria","Nobody Is Belphegor The Up & Coming"
31815,"2023-12-22 19:14:12","#atropa_logged","mariarahel!~maria","Nobody Is"
31814,"2023-12-22 19:14:09","#atropa_logged","mariarahel!~maria","You're Not"
31813,"2023-12-22 19:13:11","#atropa_logged","mariarahel!~maria","Context Free Symmetries Means Fuck Off, Belphegor The Up & Coming"
31812,"2023-12-22 19:12:05","#atropa_logged","mariarahel!~maria","Context Free Symmetries Means Fuck Off, Belphegor"
31811,"2023-12-22 19:11:56","#atropa_logged","mariarahel!~maria","Context Free Symmetries Means Fuck Off"
31810,"2023-12-22 19:11:42","#atropa_logged","mariarahel!~maria","Context Free Symmetries"
31809,"2023-12-22 19:10:57","#atropa_logged","mariarahel!~maria","Are We Playing Context Free Primes ?"
31808,"2023-12-22 19:09:45","#atropa_logged","mariarahel!~maria","Root 5 Is Context Free"
31807,"2023-12-22 19:09:08","#atropa_logged","mariarahel!~maria","Last Numberphile"
31806,"2023-12-22 19:08:56","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=z1THaBtc5RE"
31805,"2023-12-22 19:07:40","#atropa_logged","mariarahel!~maria","https://en.wikipedia.org/wiki/Belphegor%27s_prime"
31804,"2023-12-22 19:07:06","#atropa_logged","mariarahel!~maria","Dubner Planned Dnipro"
31803,"2023-12-22 19:06:55","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=V3Mwit66h4w"
31802,"2023-12-22 19:04:00","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=VnIlXxb0eoc"
31801,"2023-12-22 19:02:41","#atropa_logged","mariarahel!~maria","Play Cryptic Welsh Bengals With Us, Motherfucker"
31800,"2023-12-22 19:01:12","#atropa_logged","mariarahel!~maria","https://www.youtube.com/shorts/26pZxMDJ8QY"
31799,"2023-12-22 19:00:11","#atropa_logged","mariarahel!~maria","$STOP"
31798,"2023-12-22 18:59:50","#atropa_logged","mariarahel!~maria","Pull Out All The Stops & I'll Let You Win"
31796,"2023-12-22 18:58:07","#atropa_logged","mariarahel!~maria","It's Not A Drag If You Don't Double Down"
31795,"2023-12-22 18:57:07","#atropa_logged","ogwebchef888!~ogwebchef","https://www.youtube.com/watch?v=pNn-5bX5GLg"
31794,"2023-12-22 18:56:04","#atropa_logged","mariarahel!~maria","Pope Hot Wheels Francis & His 666 Drag"
31793,"2023-12-22 18:55:23","#atropa_logged","mariarahel!~maria","$666"
31792,"2023-12-22 18:55:10","#atropa_logged","mariarahel!~maria","So Pope Francis Can Burn In Hell"
31791,"2023-12-22 18:54:22","#atropa_logged","mariarahel!~maria","Holodmor Dufrenoy's Mattel Company At Dnipro Invented The Tamil & Malayalam Cultures"
31790,"2023-12-22 18:50:35","#atropa_logged","mariarahel!~maria","$NOBODYtm"
31789,"2023-12-22 18:49:13","#atropa_logged","mariarahel!~maria","Is Everybody Registered As A Security In The Dnipro Drag, Hot Wheels Hoes ?"
31788,"2023-12-22 18:48:38","#atropa_logged","mariarahel!~maria","Is Everybody Registered As A Security ?"
31787,"2023-12-22 18:47:04","#atropa_logged","mariarahel!~maria","Worthless Token"
31786,"2023-12-22 18:46:44","#atropa_logged","mariarahel!~maria","Sell Hoes"
31784,"2023-12-22 18:43:57","#atropa_logged","mariarahel!~maria","Holodmor Dufrenoy's Mattel Company Invented Drag For Hot Wheels At Dnipro To Double Down On Their Role In The Holocaust & It Was Money Laundering"
31783,"2023-12-22 18:42:54","#atropa_logged","mariarahel!~maria","Why Won't You Fuck Off, 88Swastika88 ?"
31782,"2023-12-22 18:38:44","#atropa_logged","mariarahel!~maria","Why Won't You Fuck Off ?"
31781,"2023-12-22 18:38:41","#atropa_logged","mariarahel!~maria","https://www.youtube.com/watch?v=EKSktq30pK4"
31780,"2023-12-22 18:36:40","#atropa_logged","mariarahel!~maria","Dufrenoy's Mattel Company Invented Drag For Hot Wheels At Dnipro To Double Down On Their Role In The Holocaust & It Was Money Laundering"
