"id","time_parse","channel","usr_parse","msg_parse"
1164,"2023-10-08 20:10:03","#atropa","moose_","Maria are you familiar with BlockBlend"
1165,"2023-10-08 20:10:03","#atropa","Suave","@mariarahel WHAT IS YOUR GOAL?"
1166,"2023-10-08 20:10:03","#atropa","ogwebchef888","🤯🤯🤯🤯🤯"
1163,"2023-10-08 20:09:56","#atropa","midnightmadwalk","@mariarahel: monay money works as atropa for wbtc ?"
1162,"2023-10-08 20:09:45","#atropa","*","ii711 has quit (Ping timeout: 480 seconds)"
1161,"2023-10-08 20:09:41","#atropa","*","snowflake (uid622851@id-622851.helmsley.irccloud.com) has joined"
1160,"2023-10-08 20:09:19","#atropa","mariarahel","the addresses that receive minted tokens were chosen from top holders of specific tokens in the system at the time that those mintable tokens were created, more might be added in the future"
1159,"2023-10-08 20:09:13","#atropa","*","DTA73 (~igloo@190.42.33.245) has joined"
1158,"2023-10-08 20:08:54","#atropa","*","Atp (~oftc-webi@2a09:bac2:a4a8:78::c:343) has joined"
1157,"2023-10-08 20:08:49","#atropa","PassportPowell","<mariarahel> DO you work alone? If not how many people directly do you work with?"
1156,"2023-10-08 20:08:45","#atropa","juice_","Also, what is the plan for this coin. CA: 0xFa4d9C6E012d946853386113ACbF166deC5465Bb. It's symbol is attached to many of the large tokens in this ecosystem and has a decent pool with wbtc."
1155,"2023-10-08 20:08:44","#atropa","midnightmadwalk","Scary"
1154,"2023-10-08 20:08:32","#atropa","Simple","what are your plans for the Annabelle contract?"
1153,"2023-10-08 20:08:17","#atropa","newtwo_","yes, this is what i figured! nice..."
1152,"2023-10-08 20:08:10","#atropa","*","Assie (~oftc-webi@80.233.44.85) has joined"
1151,"2023-10-08 20:08:00","#atropa","*","iii71 (~ii711@92.38.184.149) has joined"
1150,"2023-10-08 20:07:58","#atropa","mariarahel","the lp holdings on renounced tokens is purely symbolic, rather than sending the locked liquidities to 0xdead it translates into a more meaningful way to represent why the liquidities are locked and what the tockens and their utilities are supposed to represent"
1149,"2023-10-08 20:07:46","#atropa","ogwebchef888","Gets 9 hhFa minted when call public function"
1148,"2023-10-08 20:07:45","#atropa","*","snowflake has quit ()"
1147,"2023-10-08 20:07:35","#atropa","PassportPowell","I then run it through Ai to pull out maria key points"
1146,"2023-10-08 20:07:24","#atropa","SwissAlpen1","yep its RH birthday tomorrow, I only know as I share that day with him, I am blessed to do so!"
1145,"2023-10-08 20:07:11","#atropa","ogwebchef888","Who's wallet is this? PulseX deployer/dev?? 0x30e22ab6e6B576e6A9c5dD73191237a9A5c72539"
1144,"2023-10-08 20:07:09","#atropa","ccc","#passportpowell thanks for the link"
1143,"2023-10-08 20:06:59","#atropa","PassportPowell","All the chat @<Tetragrammaton>"
1141,"2023-10-08 20:06:58","#atropa","FREEDOM_Tokens777","mariarahel: what are your thoughts on Providing Liquidity to your ecosystem with either a Pulse/414 pair, or a 414/414 pair?"
1142,"2023-10-08 20:06:58","#atropa","*","snowflake (uid622851@id-622851.helmsley.irccloud.com) has joined"
1140,"2023-10-08 20:06:53","#atropa","midnightmadwalk","Monat money ?"
1139,"2023-10-08 20:06:44","#atropa","newtwo_","Also, why do certain token addresses hold LP?"
1138,"2023-10-08 20:06:15","#atropa","mariarahel","the wbtc liquidities were added as a group effort, i'm waiting to see how that does"
1137,"2023-10-08 20:06:02","#atropa","Tetragrammaton","Powell are you cataloging all of these chats, or is that just the one from last night?"
1136,"2023-10-08 20:05:56","#atropa","PassportPowell","HI Mariarahel Do you have any plans for RH birthday? in terms of anything on the blockchain?"
1135,"2023-10-08 20:05:51","#atropa","newtwo_","Maria, when you created a few different tokens, you sent 1 to kymato token, 1 to Jedi Master, and 1 to pickle... what is the significance?"
1134,"2023-10-08 20:05:45","#atropa","midnightmadwalk","do you recognize me ? we exchanged emails"
1133,"2023-10-08 20:05:03","#atropa","mariarahel","the Teddy Bear is possibly stronger for a large investment but I presume anyone putting that much into the system can do their own research"
1132,"2023-10-08 20:04:52","#atropa","PassportPowell","https://www.dropbox.com/scl/fi/2fvq58i2gouor5yybpugy/PassportPowell-atropa-2.log?rlkey=b4l7rrnz2wfsvgxyom3th9a6r&dl=0up to when you asked #ccc"
1131,"2023-10-08 20:04:43","#atropa","Tetragrammaton","Maria - Was that you doing the Current 93 cover on soundcloud? Found it while researching last week. lol"
1130,"2023-10-08 20:04:31","#atropa","mariarahel","TSFi is the asset I personally recommend because it's most likely to return the largest profit on the smallest short term investment"
1129,"2023-10-08 20:04:22","#atropa","ccc","where is the summary? is that the one on rentry.co?"
1127,"2023-10-08 20:04:17","#atropa","Simple","is PUNK, WAR, GRILL mintable coins? do you have any plans to mint those or could we build communities around them similar to teddy and monat?"
1128,"2023-10-08 20:04:17","#atropa","juice_","Maria, do you have plans for wbtc as well??"
1126,"2023-10-08 20:04:08","#atropa","*","SwissAlpen1 (~SwissAlpe@2a00:23c7:95c5:e901:50f:3493:b6e7:a73a) has joined"
1125,"2023-10-08 20:03:27","#atropa","newtwo_","there is a summary available ccc"
1124,"2023-10-08 20:03:15","#atropa","*","Suave (~igloo@port-ip-213-211-210-45.reverse.mdcc-fun.de) has joined"
1123,"2023-10-08 20:03:09","#atropa","ccc","is there any way to access this chat history? I'm just getting in here now"
1122,"2023-10-08 20:03:06","#atropa","*","juice_ (uid622850@id-622850.ilkley.irccloud.com) has joined"
1121,"2023-10-08 20:02:57","#atropa","mariarahel","but burns and additions of locked liquidity are highly encouraged :)"
1120,"2023-10-08 20:02:54","#atropa","_grav","Dasting!"
1119,"2023-10-08 20:02:46","#atropa","newtwo_","ok"
1118,"2023-10-08 20:02:43","#atropa","*","JBSmooth (~JBSmooth@2600:6c63:667f:88d5:fda5:d293:cb92:cffc) has joined"
1117,"2023-10-08 20:02:39","#atropa","mariarahel","i had not noticed, no i don't know who burned those"
1116,"2023-10-08 20:02:17","#atropa","newtwo_","the supply is now 1,111,111,069"
1115,"2023-10-08 20:02:10","#atropa","FREEDOM_Tokens777","mariarahel: I talked to Kymato Dev yesterday they reached out to me from this chat, they're trying to support pDAI along with you 👍"
1114,"2023-10-08 20:02:00","#atropa","newtwo_","I am refereing to the 42 Atropa that was burned about a week ago"
1113,"2023-10-08 20:01:54","#atropa","mariarahel","there are a bunch over 1mil currently but I expect that number will drop as the value goes up"
1112,"2023-10-08 20:01:32","#atropa","mariarahel","the 1mil burn on atropa was meant to set an early bar for the amount of holdings I expected in top holders"
1111,"2023-10-08 20:01:29","#atropa","moose_","Maria by steady growth are you referring to a similar climb to the period between August 1st - August 17th?"
1110,"2023-10-08 20:00:53","#atropa","mariarahel","i don't know what kymato is"
1108,"2023-10-08 20:00:43","#atropa","mariarahel","the next stage is stability and steady growth"
1109,"2023-10-08 20:00:43","#atropa","newtwo_","quick question. was it you that reduced Atropa supply to 069? Is there plans in the future to burn more Atropa supply?"
1107,"2023-10-08 20:00:39","#atropa","JJ76","Maria, does kymato play a role in atropa ecosystem and if so what role does kymato play in the atropa system?"
1106,"2023-10-08 20:00:17","#atropa","Simple","your success points are measured in gradual stability of the overall system?"
1105,"2023-10-08 20:00:13","#atropa","robin_","Es como una telenovela tengo ganas de mas Acertijos"
1104,"2023-10-08 20:00:08","#atropa","_grav","lol shouts to new2 being all polite n shiet."
1103,"2023-10-08 19:59:54","#atropa","*","ccc (~oftc-webi@64.187.103.70) has joined"
1102,"2023-10-08 19:59:47","#atropa","newtwo_","Good Afternoon Maria, Hope you're having a pleasant day."
1101,"2023-10-08 19:59:29","#atropa","mariarahel","that will be bought back regularly over time as I hit success points"
1100,"2023-10-08 19:59:25","#atropa","*","Choicey has quit (Quit: Page closed)"
1099,"2023-10-08 19:59:02","#atropa","Simple","Maria do you see an inbound recovery coming for the WritingContract since it’s 90% dip? Since the violent dip in certain coins could be viewed as mainly over, will we see recoveries? or will there be new tokens taking over the tiles of the older ones?"
1098,"2023-10-08 19:58:57","#atropa","JJ76","Mathematicians speaking How long will it take for pDAI to peg to a $1? Assuming that's the goal. Correct me if I'm wrong ."
1097,"2023-10-08 19:58:41","#atropa","*","fakename (~fakename@170.250.88.62) has joined"
1096,"2023-10-08 19:57:34","#atropa","mariarahel","no victims"
1095,"2023-10-08 19:57:29","#atropa","*","mariarahel sets ban on *!*id622748@id-622748.lymington.irccloud.com"
1094,"2023-10-08 19:57:07","#atropa","teddyvictimlol","@mariarahel send you a dm with a tx, hope you can take a quick look. thank you for everything!"
1093,"2023-10-08 19:56:58","#atropa","_grav","maria there are 200 videos in the ㉣ ㉭ ʁ playlist, does this mean there will be 200 tokens?"
1092,"2023-10-08 19:56:48","#atropa","FREEDOM_Tokens777","I think that is one of the most asked questions people have on telegram and Twitter is about Token minting."
1091,"2023-10-08 19:55:57","#atropa","FREEDOM_Tokens777","Tetragrammaton666: everyone got a dang riddle lol!! Forsure hahaha thanks 👍"
1090,"2023-10-08 19:55:56","#atropa","mariarahel","main question i see was asked re: renouncing tokens, this is to allow any superficial scan to verify that there aren't any latent mint functions callable by contract owner"
1089,"2023-10-08 19:55:19","#atropa","moose_","i have so many questions lol"
1088,"2023-10-08 19:55:03","#atropa","robin_","hi"
1087,"2023-10-08 19:54:39","#atropa","JJ76","Hi robin_"
1086,"2023-10-08 19:54:25","#atropa","robin_","hi"
1085,"2023-10-08 19:54:12","#atropa","*","JJ76 (~igloo@c-68-61-164-15.hsd1.mi.comcast.net) has joined"
1084,"2023-10-08 19:54:04","#atropa","Guest2614","hello"
1081,"2023-10-08 19:54:01","#atropa","*","Now talking on #atropa"
1082,"2023-10-08 19:54:01","#atropa","*","Topic for #atropa is: https://www.youtube.com/watch?v=uHB3kypwT3E&list=PLCY1Hr2YGvsYnWjVfsmPfWZtWUkSHdRjV"
1083,"2023-10-08 19:54:01","#atropa","*","Topic for #atropa set by mariarahel!~maria@68.170.161.176 (Sat Oct 7 22:32:18 2023)"
1076,"2023-10-08 19:46:17","#atropa","*","Disconnected (Connection reset by peer)"
1075,"2023-10-08 19:45:15","#atropa","*","pulseperza (~pulsechai@172.56.200.245) has joined"
1074,"2023-10-08 19:35:29","#atropa","moose_","lol"
1073,"2023-10-08 19:30:27","#atropa","*","ii71 has quit (Ping timeout: 480 seconds)"
1072,"2023-10-08 19:29:00","#atropa","*","ii711 (~ii711@92.38.184.149) has joined"
1071,"2023-10-08 19:28:39","#atropa","*","aldous (uid622844@id-622844.tinside.irccloud.com) has joined"
1070,"2023-10-08 19:24:47","#atropa","*","mv has quit (Remote host closed the connection)"
1069,"2023-10-08 19:22:53","#atropa","*","JBSmooth has quit (Quit: Leaving)"
1068,"2023-10-08 19:16:25","#atropa","*","BlackBean has quit (Quit: Leaving)"
1067,"2023-10-08 19:12:51","#atropa","*","cro-magnon has quit (Quit: Leaving)"
1066,"2023-10-08 19:11:13","#atropa","*","JBSmooth (~JBSmooth@075-131-232-123.res.spectrum.com) has joined"
1065,"2023-10-08 19:10:23","#atropa","*","BlackBean (~BlackB@177.248.17.193) has joined"
1064,"2023-10-08 19:03:20","#atropa","*","neo has quit ()"
1063,"2023-10-08 19:02:45","#atropa","*","neo (~oftc-webi@124.168.235.112) has joined"
1062,"2023-10-08 19:02:20","#atropa","newtwo_","denada LFG"
1061,"2023-10-08 19:01:20","#atropa","Guest2614","ok gracias por contestar esta bien este grupo haber si averiguamos entre todos ganar"
1060,"2023-10-08 19:00:23","#atropa","newtwo_","No estoy seguro acerca de otras billeteras. No estoy seguro de que haya otros auges en el futuro."
1059,"2023-10-08 18:59:03","#atropa","*","Suave has quit (Remote host closed the connection)"
1058,"2023-10-08 18:58:08","#atropa","Guest2614","cual creeis que sera proximo boomm que haga"
1057,"2023-10-08 18:55:32","#atropa","Guest2614","tiene mas billeteras atropa o solo esta"
1056,"2023-10-08 18:54:43","#atropa","newtwo_","Esa es la billetera de despliegue de atropa."
1055,"2023-10-08 18:53:27","#atropa","newtwo_","si"
1054,"2023-10-08 18:53:21","#atropa","*","TGC has quit (Remote host closed the connection)"
1053,"2023-10-08 18:52:42","#atropa","*","TGC (~oftc-webi@2607:fb91:8222:53a2:a905:aaa9:2289:1743) has joined"
1052,"2023-10-08 18:50:44","#atropa","*","pulseperza has quit (Remote host closed the connection)"
1051,"2023-10-08 18:50:42","#atropa","*","Tetragrammaton (~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net) has joined"
1050,"2023-10-08 18:49:33","#atropa","Guest2614","0x7a20189b297343cf26d8548764b04891f37f3414 esta cartera es de atropa si o no"
1049,"2023-10-08 18:49:22","#atropa","*","pulseperza (~pulsechai@172.56.200.60) has joined"
1048,"2023-10-08 18:48:37","#atropa","*","ItaloDisco (~oftc-webi@169.150.218.57) has joined"
1047,"2023-10-08 18:45:39","#atropa","*","TGC has quit (Remote host closed the connection)"
1046,"2023-10-08 18:45:31","#atropa","*","UltimateCasino (~oftc-webi@91.231.122.5) has left"
1045,"2023-10-08 18:45:06","#atropa","*","TGC (~oftc-webi@172.56.240.195) has joined"
1044,"2023-10-08 18:44:19","#atropa","*","SwissAlpen1 has quit (Quit: Leaving)"
1043,"2023-10-08 18:42:22","#atropa","*","WentWorth has quit (Quit: Leaving)"
1042,"2023-10-08 18:42:20","#atropa","*","mv (~oftc-webi@cpc118164-lewi22-2-0-cust544.2-4.cable.virginm.net) has joined"
1041,"2023-10-08 18:41:06","#atropa","*","JBSmooth has quit (Ping timeout: 480 seconds)"
1040,"2023-10-08 18:39:18","#atropa","*","UltimateCasino (~oftc-webi@91.231.122.5) has joined"
1039,"2023-10-08 18:37:58","#atropa","FREEDOM_Tokens777","Tetragrammaton666: yep I left my business meeting for 30min to set it up on my phone lmao, wasn't going to miss out on da fun."
1038,"2023-10-08 18:37:08","#atropa","FREEDOM_Tokens777","moose_: LFFGGGGG"
1037,"2023-10-08 18:36:23","#atropa","*","Atropa_fan has quit (Remote host closed the connection)"
1036,"2023-10-08 18:35:03","#atropa","*","Atropa_fan (~oftc-webi@2a09:bac2:676a:183c::26a:76) has joined"
1035,"2023-10-08 18:34:22","#atropa","*","Reign has quit ()"
1034,"2023-10-08 18:33:18","#atropa","*","Choicey (~oftc-webi@64.187.103.70) has joined"
1033,"2023-10-08 18:32:55","#atropa","*","Tetragrammaton666 has quit (Quit: This computer has gone to sleep)"
1032,"2023-10-08 18:31:51","#atropa","*","Reign (~oftc-webi@2001:ac8:8b:6::24) has joined"
1031,"2023-10-08 18:29:19","#atropa","*","Grav has quit (Ping timeout: 480 seconds)"
1030,"2023-10-08 18:29:02","#atropa","*","_grav (~Grav@149.34.244.157) has joined"
1029,"2023-10-08 18:26:42","#atropa","Guest2614","cuantas veces se ha conectado maria"
1028,"2023-10-08 18:25:51","#atropa","Tetragrammaton666","nah maria enjoying their sunday. I bet they show right when some of us have to go participate in life, sadly"
1027,"2023-10-08 18:25:49","#atropa","newtwo_","not today"
1026,"2023-10-08 18:24:41","#atropa","teddybearpulse","Did Maria show up?"
1025,"2023-10-08 18:24:22","#atropa","Tetragrammaton666","telegram/twitter is too easy. the underground aspect of IRC means only the real ones will be here. or mostly"
1024,"2023-10-08 18:23:46","#atropa","Tetragrammaton666","You only end up here if you really want to. It took me a decent little while to even figure out how to get IRC going on my 2023 devices"
1023,"2023-10-08 18:23:00","#atropa","newtwo_","yep, keep it fresh.. underground"
1022,"2023-10-08 18:22:51","#atropa","Tetragrammaton666","ATROPA cult 4everrrrrrrr"
1021,"2023-10-08 18:22:34","#atropa","Tetragrammaton666","How cult is it that we all asked about talking on twitter/telegram and they were like ""nah IRC's fine"". loooool"
1020,"2023-10-08 18:21:56","#atropa","*","irdna369 has quit (Remote host closed the connection)"
1019,"2023-10-08 18:21:49","#atropa","*","budibelikoin has quit (Remote host closed the connection)"
1018,"2023-10-08 18:21:45","#atropa","moose_","It's crazy how far we've come honestly, I'm so grateful to have found all of you guys"
1017,"2023-10-08 18:21:02","#atropa","FREEDOM_Tokens777","It's all very exciting and interest9ng grateful to be here with everyone. The Saga will unfold!!!"
1016,"2023-10-08 18:20:49","#atropa","*","JBSmooth (~JBSmooth@2600:6c63:667f:88d5:fda5:d293:cb92:cffc) has joined"
1015,"2023-10-08 18:20:11","#atropa","PassportPowell","nothing like that happened so I have high confidence in this being the atropa dev"
1014,"2023-10-08 18:19:53","#atropa","PassportPowell","Even worse if their chat was going to be front ran and hijacked they could have made a new token saying scratch that or an updated link they controlled."
1013,"2023-10-08 18:19:33","#atropa","Tetragrammaton666","I'm trying to onboard a good friend. He's an ETH og, and used IRC and BBS's a lot back in the day. He's gonna love this shit, once i actually get all of the information down succinctly to present to him"
1012,"2023-10-08 18:19:19","#atropa","newtwo_","@maria did you burn Atropa down to 069? are there any plans to burn more of Atropa supply?"
1011,"2023-10-08 18:18:41","#atropa","moose_","This is what NineIron said in chat last night and I agree completely. ""414 posted a link that that IRC chat via a new token. Why would it do that and link to a forum that wasn’t associated and risk messing it all up?"""
1010,"2023-10-08 18:18:38","#atropa","Tetragrammaton666","for sending the link"
1009,"2023-10-08 18:18:25","#atropa","PassportPowell","But you're welcome"
1008,"2023-10-08 18:18:19","#atropa","PassportPowell","I didn't create this"
1007,"2023-10-08 18:18:17","#atropa","Tetragrammaton666","sick, thanks powell."
1006,"2023-10-08 18:18:08","#atropa","PassportPowell","https://rentry.co/atropa-eco-faq"
1005,"2023-10-08 18:17:55","#atropa","Tetragrammaton666","It sucks you have to keep IRC open the whole time to get the back log of chat entries. Gonna have to set my comp to not ever sleep so i can catch maria today"
1004,"2023-10-08 18:17:52","#atropa","PassportPowell","There is a rentry with some info ""faq"""
1003,"2023-10-08 18:16:56","#atropa","newtwo_","sorry, forgot to show up in my own chat i invited everyone to"
1002,"2023-10-08 18:16:50","#atropa","Tetragrammaton666","they're prob just annoyed at people asking now. They have plenty more important things to do than to convince the last couple of skeptics"
1001,"2023-10-08 18:16:38","#atropa","newtwo_","why would 414 release token with chat and then some random comes and hijacks the chat.. makes no sense"
1000,"2023-10-08 18:16:05","#atropa","Tetragrammaton666","thanks newtwo. my thoughts exactly"
999,"2023-10-08 18:16:02","#atropa","PassportPowell","Make sense to me. I'm 85% convinced"
997,"2023-10-08 18:15:42","#atropa","moose_","what a treat"
998,"2023-10-08 18:15:42","#atropa","newtwo_","proof... busytoby adds url to come chat in readme on github... hours later 414 releases token called IRC with same url... maria shows up in IRC.. idk what more proof you need"
996,"2023-10-08 18:15:40","#atropa","PassportPowell","Either way this is fun"
995,"2023-10-08 18:15:39","#atropa","Tetragrammaton666","Too much coincidence. It's them"
994,"2023-10-08 18:15:21","#atropa","PassportPowell","Some people think it's coincidental and that they were watching and waiting for 1 IRC sell"
993,"2023-10-08 18:15:14","#atropa","Tetragrammaton666","i Really hope this FAQ gets built! it's so much information it's kinda daunting"
992,"2023-10-08 18:15:09","#atropa","*","moose_ (uid622835@id-622835.ilkley.irccloud.com) has joined"
991,"2023-10-08 18:15:02","#atropa","PassportPowell","Yeah i asked maria to sell 1 IRC and they eventually did and said when they had done it"
990,"2023-10-08 18:14:51","#atropa","Tetragrammaton666","I feel like they've verified themselves too. We'll see more verification as time goes on"
989,"2023-10-08 18:14:31","#atropa","Tetragrammaton666","Yeah, but they're also getting bombarded in here along with trying to do their own thing. With all of the other proof they're probably not concerned with proving to you that last 1%"
988,"2023-10-08 18:14:30","#atropa","newtwo_","moose made it haha"
987,"2023-10-08 18:14:24","#atropa","*","moose (uid622835@id-622835.ilkley.irccloud.com) has joined"
986,"2023-10-08 18:14:18","#atropa","jack","He has already verified himself. I hope people ask good questions when Maria is online."
985,"2023-10-08 18:09:06","#atropa","Suave","the easiest for him to proof would be to send 414 PLS to PLSX"
984,"2023-10-08 18:08:19","#atropa","Tetragrammaton666","Did everyone get their confirmation that Maria is truly 414? I have every bit of confidence, other than seeing them react on chain."
983,"2023-10-08 18:06:24","#atropa","Tetragrammaton666","Freedom - We're in the same chats and threads all the time. Sound out my name phonetically next time on twitter and you'll know who i am"
982,"2023-10-08 18:06:19","#atropa","*","moose has quit ()"
981,"2023-10-08 18:05:02","#atropa","*","JBSmooth has quit ()"
980,"2023-10-08 18:02:02","#atropa","*","moose (~oftc-webi@45.88.190.176) has joined"
979,"2023-10-08 18:00:49","#atropa","*","JBSmooth (~JBSmooth@2600:6c63:667f:88d5:fda5:d293:cb92:cffc) has joined"
978,"2023-10-08 18:00:23","#atropa","*","moose has quit ()"
977,"2023-10-08 17:59:20","#atropa","*","moose (~oftc-webi@45.88.190.176) has joined"
974,"2023-10-08 17:57:47","#atropa","*","Now talking on #atropa"
975,"2023-10-08 17:57:47","#atropa","*","Topic for #atropa is: https://www.youtube.com/watch?v=uHB3kypwT3E&list=PLCY1Hr2YGvsYnWjVfsmPfWZtWUkSHdRjV"
976,"2023-10-08 17:57:47","#atropa","*","Topic for #atropa set by mariarahel!~maria@68.170.161.176 (Sat Oct 7 22:32:18 2023)"
969,"2023-10-08 17:57:26","#atropa","*","Disconnected ()"
968,"2023-10-08 16:47:36","#atropa","*","tootoo22283 has quit ()"
967,"2023-10-08 16:47:32","#atropa","TreasuryBill_OnX","makes those renounced tokens very boolish and over the majority of tokens you deploy per month you can only read about 20% of them making them the chosen moonshots imo"
966,"2023-10-08 16:46:39","#atropa","*","Spaced is now known as BigPoppy"
965,"2023-10-08 16:46:06","#atropa","TreasuryBill_OnX","maria thoughts on deploying renounced tokens...is there a specific reason why you do that upon deployment compared to the majority of other tokens ive only noticed you do that with a few some have some interesting names lol"
964,"2023-10-08 16:45:17","#atropa","*","Tetragrammaton (~TetraGram@104-5-108-140.lightspeed.nsvltn.sbcglobal.net) has joined"
963,"2023-10-08 16:44:21","#atropa","*","TreasuryBill_OnX (~oftc-webi@2603-9001-6704-73c4-3183-5f51-71d0-9ca7.inf6.spectrum.com) has joined"
962,"2023-10-08 16:44:17","#atropa","*","Suave has quit (Ping timeout: 480 seconds)"
961,"2023-10-08 16:42:43","#atropa","hhyyll","So 414 is a girl ?"
960,"2023-10-08 16:42:05","#atropa","hhyyll","Wen moon"
959,"2023-10-08 16:41:31","#atropa","*","hextrack has quit ()"
958,"2023-10-08 16:41:06","#atropa","hextrack","@h_ he said bubble bottom, my take of it is the liquidy bubble popped at it's peak and is now likely bottoming out should increase"
957,"2023-10-08 16:37:11","#atropa","*","hextrack (hextrack@c-73-195-49-101.hsd1.nj.comcast.net) has joined"
956,"2023-10-08 16:36:10","#atropa","*","Suave (~suave@port-ip-213-211-210-45.reverse.mdcc-fun.de) has joined"
955,"2023-10-08 16:35:02","#atropa","*","Suave has quit (Remote host closed the connection)"
954,"2023-10-08 16:34:24","#atropa","*","WentWorth (~wentworth@2600:8800:1723:1b00:9d6b:2f82:626:732a) has joined"
953,"2023-10-08 16:32:29","#atropa","*","Ra (~Raizan@27.131.134.30) has joined"
952,"2023-10-08 16:28:15","#atropa","*","Grav (~Grav@143.244.44.163) has joined"
951,"2023-10-08 16:23:54","#atropa","*","cro-magnon (~cro-magno@ip68-5-15-212.oc.oc.cox.net) has joined"
950,"2023-10-08 16:22:55","#atropa","WarAnts","BBQ?"
949,"2023-10-08 16:17:28","#atropa","*","JJ76 has quit ()"
948,"2023-10-08 16:17:06","#atropa","*","JJ76 (~igloo@c-68-61-164-15.hsd1.mi.comcast.net) has joined"
947,"2023-10-08 16:14:53","#atropa","MichaelT","gm"
946,"2023-10-08 16:09:46","#atropa","*","MichaelT (~MichaelT@2601:48:c500:7450:6050:7e49:623e:c625) has joined"
945,"2023-10-08 16:07:31","#atropa","jack","TreasuryBill_Ac: we waitin for maria Ser"
944,"2023-10-08 16:00:53","#atropa","*","TreasuryBill_OnX has quit (Remote host closed the connection)"
2777,"2023-10-08 15:59:00","#atropa","Afp","joined the chat room."
2778,"2023-10-08 15:59:00","#atropa","TreasuryBill","When teddy gets renounced if it does will pull a tsfi lol 1B mkt"
943,"2023-10-08 15:58:50","#atropa","PassportPowell","bbg?"
942,"2023-10-08 15:58:38","#atropa","TreasuryBill_OnX","Maria talk to me bbg"
2775,"2023-10-08 15:58:00","#atropa","FREEDOM_Tokens777","Dev need a break we tiring out Maria haha"
2776,"2023-10-08 15:58:00","#atropa","newtwo_","im still amazed"
2770,"2023-10-08 15:57:00","#atropa","newtwo_","teddy is renounced"
2771,"2023-10-08 15:57:00","#atropa","SwissAlpen1","what is the meaning of the current crop of tokens with 666 tokens eg united States President James K Polk"
2772,"2023-10-08 15:57:00","#atropa","mariarahel","afk"
2773,"2023-10-08 15:57:00","#atropa","sayyid","take your time"
2774,"2023-10-08 15:57:00","#atropa","TreasuryBill","your good sir"
941,"2023-10-08 15:56:54","#atropa","*","budibelikoin (~oftc-webi@2001:448a:2075:146d:c24:5b23:825c:cd8e) has joined"
2769,"2023-10-08 15:56:00","#atropa","Aa","left the chat room. (Remote host closed the connection)"
940,"2023-10-08 15:55:22","#atropa","*","hironimus has quit ()"
939,"2023-10-08 15:55:20","#atropa","*","irdna369 (~oftc-webi@2001:448a:2075:146d:c24:5b23:825c:cd8e) has joined"
2764,"2023-10-08 15:55:00","#atropa","PassportPowell","Let's move on past the hoes. people are asking some good questions"
2765,"2023-10-08 15:55:00","#atropa","sayyid","but why u created tokenized asset from your alt address not 414"
2766,"2023-10-08 15:55:00","#atropa","TreasuryBill","Why wasn’t teddy renounced?"
2767,"2023-10-08 15:55:00","#atropa","TreasuryBill","Pump promotion?"
2768,"2023-10-08 15:55:00","#atropa","Aa","joined the chat room."
938,"2023-10-08 15:54:26","#atropa","*","TreasuryBill_OnX (~oftc-webi@2603-9001-6704-73c4-3183-5f51-71d0-9ca7.inf6.spectrum.com) has joined"
937,"2023-10-08 15:54:23","#atropa","*","TreasuryBill_Ac has quit (Quit: Page closed)"
936,"2023-10-08 15:54:18","#atropa","*","TreasuryBill_OnX has quit ()"
935,"2023-10-08 15:54:07","#atropa","*","TreasuryBill_OnX (~oftc-webi@2603-9001-6704-73c4-3183-5f51-71d0-9ca7.inf6.spectrum.com) has joined"
2758,"2023-10-08 15:54:00","#atropa","juice_","Maria is your goal to recreate the whole money system on pulsechain so that it can be used to make real world payments some day"
2759,"2023-10-08 15:54:00","#atropa","Guest2631","Is there seriously a token named hoes? lol"
2760,"2023-10-08 15:54:00","#atropa","FREEDOM_Tokens777","Yes"
2761,"2023-10-08 15:54:00","#atropa","FREEDOM_Tokens777","1 HOES supply"
2762,"2023-10-08 15:54:00","#atropa","_grav","not that many hoes..."
2763,"2023-10-08 15:54:00","#atropa","TreasuryBill","Maria has all the hoes"
934,"2023-10-08 15:53:36","#atropa","*","TreasuryBill_twitter has quit ()"
933,"2023-10-08 15:53:13","#atropa","*","hironimus (~oftc-webi@2001:448a:2075:146d:c24:5b23:825c:cd8e) has joined"
2747,"2023-10-08 15:53:00","#atropa","TreasuryBill","Maria will How’s go to 1 Trillion dollar mkt?"
2748,"2023-10-08 15:53:00","#atropa","midnightmadwalk","closer to their pegs by incentivizing participants to sell above-peg stablecoins and purchase below-peg ones."
2749,"2023-10-08 15:53:00","#atropa","Mav_","@maria how confident are you that pDai can reach and maintain peg at $1?"
2750,"2023-10-08 15:53:00","#atropa","mariarahel","the tokenized assets are a most primitive demo of content-frame specific assets for client development"
2751,"2023-10-08 15:53:00","#atropa","JJ76","Can you explain what teddys role is ?"
2752,"2023-10-08 15:53:00","#atropa","TreasuryBill","Maria will hoes* go to 1 trillion dollar mkt"
2753,"2023-10-08 15:53:00","#atropa","JR","joined the chat room."
2754,"2023-10-08 15:53:00","#atropa","iTz_Black007","lmfao"
2755,"2023-10-08 15:53:00","#atropa","rebel","these hoes aint loyal"
2756,"2023-10-08 15:53:00","#atropa","Tetragrammaton","is the decentralized Kpop group a real thing? Are you behind this?"
2757,"2023-10-08 15:53:00","#atropa","TreasuryBill","I need to invest in some hoes lol"
