"id","dt_created","dt_updated","dt_deleted","server","port","nick_log","channel","str_print","time_parse","usr_full_parse","usr_loc_parse","usr_parse","msg_parse","msg_type_parse","raw_data"
5438,"2023-10-12 12:51:22","2023-10-12 12:51:22",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 12:51:22.22] :AMSTRAD1!~AMSTRADV3@2a00:23c7:95c5:e901:7c30:1ba9:680d:9307 JOIN :#pulsechain
","2023-10-12 12:51:22","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":AMSTRAD1!~AMSTRADV3@2a00:23c7:95c5:e901:7c30:1ba9:680d:9307 JOIN :#pulsechain
"
5431,"2023-10-12 12:38:10","2023-10-12 12:38:10",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 12:38:10.13] :AMSTRAD1!~AMSTRADV3@2a00:23c7:95c5:e901:45be:7ede:4832:8c32 QUIT :Ping timeout: 480 seconds
","2023-10-12 12:38:10","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":AMSTRAD1!~AMSTRADV3@2a00:23c7:95c5:e901:45be:7ede:4832:8c32 QUIT :Ping timeout: 480 seconds
"
5421,"2023-10-12 12:25:33","2023-10-12 12:25:33",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 12:25:33.29] :AMSTRAD1!~AMSTRADV3@2a00:23c7:95c5:e901:45be:7ede:4832:8c32 JOIN :#pulsechain
","2023-10-12 12:25:33","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":AMSTRAD1!~AMSTRADV3@2a00:23c7:95c5:e901:45be:7ede:4832:8c32 JOIN :#pulsechain
"
5419,"2023-10-12 12:22:10","2023-10-12 12:22:10",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 12:22:10.13] :AMSTRAD!~AMSTRADV3@205.185.193.162 QUIT :Ping timeout: 480 seconds
","2023-10-12 12:22:10","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":AMSTRAD!~AMSTRADV3@205.185.193.162 QUIT :Ping timeout: 480 seconds
"
5418,"2023-10-12 12:21:17","2023-10-12 12:21:17",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 12:21:17.29] #pulsechain  <Cryptic420!~oftc-webi>    yo","2023-10-12 12:21:17","Cryptic420!~oftc-webi@144.48.38.158","@144.48.38.158","Cryptic420!~oftc-webi","yo","PRIVMSG",":Cryptic420!~oftc-webi@144.48.38.158 PRIVMSG #pulsechain :yo
"
5414,"2023-10-12 12:01:21","2023-10-12 12:01:21",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 12:01:21.52] :AMSTRAD!~AMSTRADV3@205.185.193.162 JOIN :#pulsechain
","2023-10-12 12:01:21","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":AMSTRAD!~AMSTRADV3@205.185.193.162 JOIN :#pulsechain
"
5412,"2023-10-12 11:53:51","2023-10-12 11:53:51",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 11:53:51.67] :Raizyoii!~Raizan@27.131.134.71 JOIN :#pulsechain
","2023-10-12 11:53:51","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Raizyoii!~Raizan@27.131.134.71 JOIN :#pulsechain
"
5409,"2023-10-12 11:36:42","2023-10-12 11:36:42",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 11:36:42.30] :Ray!~Raizan@27.131.134.71 QUIT :Quit: Leaving
","2023-10-12 11:36:42","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Ray!~Raizan@27.131.134.71 QUIT :Quit: Leaving
"
5406,"2023-10-12 11:15:40","2023-10-12 11:15:40",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 11:15:40.66] :SHVDXW9!~SHVDXW9@116.90.74.149 JOIN :#pulsechain
","2023-10-12 11:15:40","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@116.90.74.149 JOIN :#pulsechain
"
5405,"2023-10-12 11:15:35","2023-10-12 11:15:35",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 11:15:35.18] :SHVDXW9!~SHVDXW9@116.90.74.149 QUIT :Ping timeout: 480 seconds
","2023-10-12 11:15:35","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@116.90.74.149 QUIT :Ping timeout: 480 seconds
"
5403,"2023-10-12 11:05:35","2023-10-12 11:05:35",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 11:05:35.13] :AMSTRAD1!~AMSTRADV3@205.185.193.162 QUIT :Ping timeout: 480 seconds
","2023-10-12 11:05:35","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":AMSTRAD1!~AMSTRADV3@205.185.193.162 QUIT :Ping timeout: 480 seconds
"
5400,"2023-10-12 11:03:12","2023-10-12 11:03:12",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 11:03:12.23] :Cryptic420!~oftc-webi@144.48.38.158 JOIN :#pulsechain
","2023-10-12 11:03:12","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Cryptic420!~oftc-webi@144.48.38.158 JOIN :#pulsechain
"
5399,"2023-10-12 11:01:41","2023-10-12 11:01:41",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 11:01:41.58] :pano!~pano@c188-148-246-124.bredband.tele2.se JOIN :#pulsechain
","2023-10-12 11:01:41","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":pano!~pano@c188-148-246-124.bredband.tele2.se JOIN :#pulsechain
"
5397,"2023-10-12 09:46:39","2023-10-12 09:46:39",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 09:46:39.30] :Ra!~Raizan@27.131.134.71 QUIT :Ping timeout: 480 seconds
","2023-10-12 09:46:39","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Ra!~Raizan@27.131.134.71 QUIT :Ping timeout: 480 seconds
"
5395,"2023-10-12 09:39:53","2023-10-12 09:39:53",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 09:39:53.02] :Ray!~Raizan@27.131.134.71 JOIN :#pulsechain
","2023-10-12 09:39:53","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Ray!~Raizan@27.131.134.71 JOIN :#pulsechain
"
5392,"2023-10-12 09:32:44","2023-10-12 09:32:44",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 09:32:44.43] :Cryptic420!~oftc-webi@144.48.38.158 QUIT :Remote host closed the connection
","2023-10-12 09:32:44","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Cryptic420!~oftc-webi@144.48.38.158 QUIT :Remote host closed the connection
"
5382,"2023-10-12 08:46:54","2023-10-12 08:46:54",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 08:46:54.86] :Cryptic420!~oftc-webi@144.48.38.158 JOIN :#pulsechain
","2023-10-12 08:46:54","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Cryptic420!~oftc-webi@144.48.38.158 JOIN :#pulsechain
"
5379,"2023-10-12 07:39:09","2023-10-12 07:39:09",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 07:39:09.45] :dexxon_!uid623451@id-623451.ilkley.irccloud.com JOIN :#pulsechain
","2023-10-12 07:39:09","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":dexxon_!uid623451@id-623451.ilkley.irccloud.com JOIN :#pulsechain
"
5377,"2023-10-12 07:23:38","2023-10-12 07:23:38",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 07:23:38.09] #pulsechain  <FREEDOM_Tokens777!uid622718>    Freedom!!! 🫡","2023-10-12 07:23:38","FREEDOM_Tokens777!uid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_Tokens777!uid622718","Freedom!!! 🫡","PRIVMSG",":FREEDOM_Tokens777!uid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :Freedom!!! 🫡
"
5375,"2023-10-12 07:07:41","2023-10-12 07:07:41",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 07:07:41.39] :SHVDXW9!~SHVDXW9@116.90.74.149 JOIN :#pulsechain
","2023-10-12 07:07:41","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@116.90.74.149 JOIN :#pulsechain
"
5372,"2023-10-12 07:07:30","2023-10-12 07:07:30",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 07:07:30.91] :Cryptic420!~oftc-webi@144.48.38.157 QUIT :Remote host closed the connection
","2023-10-12 07:07:30","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Cryptic420!~oftc-webi@144.48.38.157 QUIT :Remote host closed the connection
"
5371,"2023-10-12 07:07:03","2023-10-12 07:07:03",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 07:07:03.40] :AMSTRAD1!~AMSTRADV3@205.185.193.162 JOIN :#pulsechain
","2023-10-12 07:07:03","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":AMSTRAD1!~AMSTRADV3@205.185.193.162 JOIN :#pulsechain
"
5370,"2023-10-12 07:06:55","2023-10-12 07:06:55",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 07:06:55.44] :SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz QUIT :Ping timeout: 480 seconds
","2023-10-12 07:06:55","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz QUIT :Ping timeout: 480 seconds
"
5366,"2023-10-12 07:03:05","2023-10-12 07:03:05",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 07:03:05.67] :SHVDXW9__!~SHVDXW9@116.90.74.132 QUIT :Ping timeout: 480 seconds
","2023-10-12 07:03:05","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9__!~SHVDXW9@116.90.74.132 QUIT :Ping timeout: 480 seconds
"
5364,"2023-10-12 06:56:49","2023-10-12 06:56:49",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 06:56:49.46] :SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz JOIN :#pulsechain
","2023-10-12 06:56:49","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@219-89-192-167.adsl.xtra.co.nz JOIN :#pulsechain
"
5362,"2023-10-12 06:35:02","2023-10-12 06:35:02",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 06:35:02.77] :fgfgfgf!~oftc-webi@146.70.183.21 QUIT :Remote host closed the connection
","2023-10-12 06:35:02","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":fgfgfgf!~oftc-webi@146.70.183.21 QUIT :Remote host closed the connection
"
5360,"2023-10-12 06:28:25","2023-10-12 06:28:25",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 06:28:25.76] :PassportPowell!~PassportP@89.238.141.230 JOIN :#pulsechain
","2023-10-12 06:28:25","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":PassportPowell!~PassportP@89.238.141.230 JOIN :#pulsechain
"
5358,"2023-10-12 06:25:28","2023-10-12 06:25:28",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 06:25:28.33] :rootkit2411!~rootkit24@host-95-248-87-57.retail.telecomitalia.it QUIT :Remote host closed the connection
","2023-10-12 06:25:28","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":rootkit2411!~rootkit24@host-95-248-87-57.retail.telecomitalia.it QUIT :Remote host closed the connection
"
5355,"2023-10-12 05:57:44","2023-10-12 05:57:44",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 05:57:44.15] :Grav!~Grav@169.150.196.74 QUIT :Remote host closed the connection
","2023-10-12 05:57:44","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Grav!~Grav@169.150.196.74 QUIT :Remote host closed the connection
"
5354,"2023-10-12 05:55:09","2023-10-12 05:55:09",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 05:55:09.47] :rootkit2411!~rootkit24@host-95-248-87-57.retail.telecomitalia.it JOIN :#pulsechain
","2023-10-12 05:55:09","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":rootkit2411!~rootkit24@host-95-248-87-57.retail.telecomitalia.it JOIN :#pulsechain
"
5351,"2023-10-12 05:44:47","2023-10-12 05:44:47",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 05:44:47.86] :tradcut!~oftc-webi@2a02:6ea0:c034:1::a30e QUIT :Remote host closed the connection
","2023-10-12 05:44:47","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":tradcut!~oftc-webi@2a02:6ea0:c034:1::a30e QUIT :Remote host closed the connection
"
5347,"2023-10-12 05:04:50","2023-10-12 05:04:50",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 05:04:50.22] :tradcut!~oftc-webi@2a02:6ea0:c034:1::a30e JOIN :#pulsechain
","2023-10-12 05:04:50","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":tradcut!~oftc-webi@2a02:6ea0:c034:1::a30e JOIN :#pulsechain
"
5342,"2023-10-12 05:00:31","2023-10-12 05:00:31",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 05:00:31.38] :Cryptic420!~oftc-webi@144.48.38.157 JOIN :#pulsechain
","2023-10-12 05:00:31","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Cryptic420!~oftc-webi@144.48.38.157 JOIN :#pulsechain
"
5340,"2023-10-12 04:24:34","2023-10-12 04:24:34",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 04:24:34.70] :SHVDXW9!~SHVDXW9@116.90.74.132 QUIT :Ping timeout: 480 seconds
","2023-10-12 04:24:34","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@116.90.74.132 QUIT :Ping timeout: 480 seconds
"
5338,"2023-10-12 04:20:27","2023-10-12 04:20:27",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 04:20:27.40] :SHVDXW9__!~SHVDXW9@116.90.74.132 JOIN :#pulsechain
","2023-10-12 04:20:27","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9__!~SHVDXW9@116.90.74.132 JOIN :#pulsechain
"
5335,"2023-10-12 04:06:59","2023-10-12 04:06:59",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 04:06:59.23] :usernotfound!~usernotfo@209-107-216-197.dfw.as54203.net QUIT :Quit: Leaving
","2023-10-12 04:06:59","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":usernotfound!~usernotfo@209-107-216-197.dfw.as54203.net QUIT :Quit: Leaving
"
5332,"2023-10-12 03:07:27","2023-10-12 03:07:27",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 03:07:27.45] #pulsechain  <FREEDOM_Tokens777!uid622718>    I love pulsechain lol.","2023-10-12 03:07:27","FREEDOM_Tokens777!uid622718@id-622718.hampstead.irccloud.com","@id-622718.hampstead.irccloud.com","FREEDOM_Tokens777!uid622718","I love pulsechain lol.","PRIVMSG",":FREEDOM_Tokens777!uid622718@id-622718.hampstead.irccloud.com PRIVMSG #pulsechain :I love pulsechain lol.
"
5331,"2023-10-12 03:06:26","2023-10-12 03:06:26",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 03:06:26.66] :pano!~pano@c188-148-246-124.bredband.tele2.se QUIT :Read error: Connection reset by peer
","2023-10-12 03:06:26","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":pano!~pano@c188-148-246-124.bredband.tele2.se QUIT :Read error: Connection reset by peer
"
5322,"2023-10-12 01:56:25","2023-10-12 01:56:25",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 01:56:25.78] :fgfgfgf!~oftc-webi@146.70.183.21 JOIN :#pulsechain
","2023-10-12 01:56:25","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":fgfgfgf!~oftc-webi@146.70.183.21 JOIN :#pulsechain
"
5320,"2023-10-12 01:53:58","2023-10-12 01:53:58",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 01:53:58.45] :mehico_!~mehico_@ec2-18-188-176-66.us-east-2.compute.amazonaws.com QUIT :Quit: mehico_
","2023-10-12 01:53:58","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":mehico_!~mehico_@ec2-18-188-176-66.us-east-2.compute.amazonaws.com QUIT :Quit: mehico_
"
5318,"2023-10-12 01:41:43","2023-10-12 01:41:43",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 01:41:43.82] #pulsechain  <ead11!uid622719>    Market slowly dipping towards cpi within 12 hours can't wait 😁","2023-10-12 01:41:43","ead11!uid622719@id-622719.helmsley.irccloud.com","@id-622719.helmsley.irccloud.com","ead11!uid622719","Market slowly dipping towards cpi within 12 hours can't wait 😁","PRIVMSG",":ead11!uid622719@id-622719.helmsley.irccloud.com PRIVMSG #pulsechain :Market slowly dipping towards cpi within 12 hours can't wait 😁
"
5316,"2023-10-12 01:09:57","2023-10-12 01:09:57",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 01:09:57.54] :SHVDXW9!~SHVDXW9@116.90.74.132 JOIN :#pulsechain
","2023-10-12 01:09:57","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@116.90.74.132 JOIN :#pulsechain
"
5314,"2023-10-12 01:09:26","2023-10-12 01:09:26",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 01:09:26.37] :SHVDXW9!~SHVDXW9@116.90.74.132 QUIT :Read error: Connection reset by peer
","2023-10-12 01:09:26","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":SHVDXW9!~SHVDXW9@116.90.74.132 QUIT :Read error: Connection reset by peer
"
5312,"2023-10-12 01:07:04","2023-10-12 01:07:04",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 01:07:04.16] :Mattt_Bevilaqua_!~oftc-webi@147-194-51-7.tpia.comwave.net QUIT :Remote host closed the connection
","2023-10-12 01:07:04","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":Mattt_Bevilaqua_!~oftc-webi@147-194-51-7.tpia.comwave.net QUIT :Remote host closed the connection
"
5310,"2023-10-12 00:53:02","2023-10-12 00:53:02",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 00:53:02.76] :hextrack!hextrack@c-73-195-49-101.hsd1.nj.comcast.net QUIT :
","2023-10-12 00:53:02","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":hextrack!hextrack@c-73-195-49-101.hsd1.nj.comcast.net QUIT :
"
5308,"2023-10-12 00:35:19","2023-10-12 00:35:19",,"irc.debian.org","6667","hlog_import","#pulsechain","[2023-10-12 00:35:19.34] ","2023-10-12 00:35:19","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",""
5055,"2023-10-12 00:35:18","2023-10-12 00:35:18",,"irc.debian.org","6667","hlog_import","#pulsechain","[2023-10-12 00:35:18.54] ","2023-10-12 00:35:18","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",""
38,"2023-10-12 00:32:45","2023-10-12 00:32:45",,"irc.debian.org","6667","hlogr0","#pulsechain","[2023-10-12 00:32:45.01] :weber.oftc.net NOTICE AUTH :*** No Ident response
:weber.oftc.net 001 hlogr0 :Welcome to the OFTC Internet Relay Chat Network hlogr0
:weber.oftc.net 002 hlogr0 :Your host is weber.oftc.net[207.192.72.99/6667], running version hybrid-7.2.2+oftc1.7.3
:weber.oftc.net 003 hlogr0 :This server was created Nov 17 2022 at 21:59:40
:weber.oftc.net 004 hlogr0 weber.oftc.net hybrid-7.2.2+oftc1.7.3 CDGPRSabcdfgijklnorsuwxyz bciklmnopstvzeIMRS bkloveI
:weber.oftc.net 005 hlogr0 CALLERID CASEMAPPING=rfc1459 DEAF=D KICKLEN=160 MODES=4 NICKLEN=30 PREFIX=(ov)@+ STATUSMSG=@+ TOPICLEN=391 NETWORK=OFTC MAXLIST=beI:100 MAXTARGETS=1 CHANTYPES=# :are supported by this server
:weber.oftc.net 005 hlogr0 CHANLIMIT=#:250 CHANNELLEN=50 CHANMODES=eIqb,k,l,cimnpstzMRS AWAYLEN=160 KNOCK ELIST=CMNTU SAFELIST EXCEPTS=e INVEX=I :are supported by this server
:weber.oftc.net 042 hlogr0 9J5AAIGNU :your unique ID
:weber.oftc.net 251 hlogr0 :There are 34 users and 30955 invisible on 19 servers
:weber.oftc.net 252 hlogr0 20 :IRC Operators online
:weber.oftc.net 253 hlogr0 24 :unknown connection(s)
:weber.oftc.net 254 hlogr0 3968 :channels formed
:weber.oftc.net 255 hlogr0 :I have 1512 clients and 1 servers
:weber.oftc.net 265 hlogr0 :Current local users: 1512  Max: 2042
:weber.oftc.net 266 hlogr0 :Current global users: 30989  Max: 32193
:weber.oftc.net 250 hlogr0 :Highest connection count: 2043 (2042 clients) (381513 connections received)
:weber.oftc.net 375 hlogr0 :- weber.oftc.net Message of the Day - 
:weber.oftc.net 372 hlogr0 :-   O
:weber.oftc.net 372 hlogr0 :-    \   The Open and Free
:weber.oftc.net 372 hlogr0 :-     O  Technology Community
:weber.oftc.net 372 hlogr0 :-    /|  https://www.oftc.net
:weber.oftc.net 372 hlogr0 :- O-O O
:weber.oftc.net 372 hlogr0 :- 
:weber.oftc.net 372 hlogr0 :- Welcome to the OFTC IRC Network.
:weber.oftc.net 372 hlogr0 :- 
:weber.oftc.net 372 hlogr0 :- The Open and Free Technology Community was founded at the
:weber.oftc.net 372 hlogr0 :- end of 2001 by a group of experienced members o","2023-10-12 00:32:45","nil_parse","nil_parse","nil_parse","nil_parse","nil_parse",":weber.oftc.net NOTICE AUTH :*** No Ident response
:weber.oftc.net 001 hlogr0 :Welcome to the OFTC Internet Relay Chat Network hlogr0
:weber.oftc.net 002 hlogr0 :Your host is weber.oftc.net[207.192.72.99/6667], running version hybrid-7.2.2+oftc1.7.3
:weber.oftc.net 003 hlogr0 :This server was created Nov 17 2022 at 21:59:40
:weber.oftc.net 004 hlogr0 weber.oftc.net hybrid-7.2.2+oftc1.7.3 CDGPRSabcdfgijklnorsuwxyz bciklmnopstvzeIMRS bkloveI
:weber.oftc.net 005 hlogr0 CALLERID CASEMAPPING=rfc1459 DEAF=D KICKLEN=160 MODES=4 NICKLEN=30 PREFIX=(ov)@+ STATUSMSG=@+ TOPICLEN=391 NETWORK=OFTC MAXLIST=beI:100 MAXTARGETS=1 CHANTYPES=# :are supported by this server
:weber.oftc.net 005 hlogr0 CHANLIMIT=#:250 CHANNELLEN=50 CHANMODES=eIqb,k,l,cimnpstzMRS AWAYLEN=160 KNOCK ELIST=CMNTU SAFELIST EXCEPTS=e INVEX=I :are supported by this server
:weber.oftc.net 042 hlogr0 9J5AAIGNU :your unique ID
:weber.oftc.net 251 hlogr0 :There are 34 users and 30955 invisible on 19 servers
:weber.oftc.net 252 hlogr0 20 :IRC Operators online
:weber.oftc.net 253 hlogr0 24 :unknown connection(s)
:weber.oftc.net 254 hlogr0 3968 :channels formed
:weber.oftc.net 255 hlogr0 :I have 1512 clients and 1 servers
:weber.oftc.net 265 hlogr0 :Current local users: 1512  Max: 2042
:weber.oftc.net 266 hlogr0 :Current global users: 30989  Max: 32193
:weber.oftc.net 250 hlogr0 :Highest connection count: 2043 (2042 clients) (381513 connections received)
:weber.oftc.net 375 hlogr0 :- weber.oftc.net Message of the Day - 
:weber.oftc.net 372 hlogr0 :-   O
:weber.oftc.net 372 hlogr0 :-    \   The Open and Free
:weber.oftc.net 372 hlogr0 :-     O  Technology Community
:weber.oftc.net 372 hlogr0 :-    /|  https://www.oftc.net
:weber.oftc.net 372 hlogr0 :- O-O O
:weber.oftc.net 372 hlogr0 :- 
:weber.oftc.net 372 hlogr0 :- Welcome to the OFTC IRC Network.
:weber.oftc.net 372 hlogr0 :- 
:weber.oftc.net 372 hlogr0 :- The Open and Free Technology Community was founded at the
:weber.oftc.net 372 hlogr0 :- end of 2001 by a group of experienced members o"
